ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
55750,0.419921875,0.117675781,0.902832031,-0.243902445,1.097561002,-0.243902445,-0.057617188,-0.121582031,-1.001953125,1.951219559,0.121951222,0.121951222,-0.0390625,-0.0703125,1.016601563,-0.853658557,-0.243902445,-0.060975611,-0.121582031,0.8203125,-0.557617188,-0.609756112,0.548780501,1.280487776,-0.05078125,-0.133300781,1,-1.768292665,0.426829278,-0.609756112,0.348632813,-0.023925781,0.942382813,0.182926834,-0.792682946,-0.731707335,0.283203125,-0.208984375,0.928710938,-0.609756112,-0.609756112,1.219512224,-0.959472656,-0.137695313,0.262207031,-2.439024448,-0.060975611,0.121951222,0.107421875,0.018554688,0.994628906,-1.585365891,-1.036585331,1.219512224,-1.007324219,0.056640625,0.016601563,-1.097561002,0.182926834,0.121951222,1
55800,0.424804688,0.117675781,0.904785156,-0.609756112,1.951219559,-1.036585331,-0.059082031,-0.126953125,-0.997070313,1.402438998,0.548780501,-0.121951222,-0.041015625,-0.055664063,1.011230469,0.975609779,0.731707335,0.121951222,-0.123046875,0.823242188,-0.567871094,-0.060975611,-0.426829278,-0.792682946,-0.054199219,-0.150878906,1.001464844,-1.524390221,-0.121951222,-0.731707335,0.340332031,-0.0078125,0.961425781,-0.609756112,-0.914634168,-1.036585331,0.286132813,-0.235839844,0.925292969,-0.304878056,-0.182926834,0.548780501,-0.95703125,-0.141113281,0.26171875,-0.243902445,0.060975611,0.243902445,0.109863281,0.006835938,0.994140625,-1.036585331,-0.670731723,2.073170662,-1.006835938,0.051269531,0.017578125,-3.414634228,-0.060975611,-0.365853667,1
55850,0.439941406,0.116210938,0.896972656,-1.280487776,0.548780501,-1.097561002,-0.056640625,-0.124023438,-1.000976563,-0.609756112,0.365853667,-0.121951222,-0.04296875,-0.045898438,1.013671875,-0.670731723,-0.548780501,-0.121951222,-0.125488281,0.8203125,-0.559570313,-0.243902445,-0.121951222,-0.304878056,-0.044433594,-0.145507813,1.003417969,0.365853667,0.975609779,-0.426829278,0.341308594,-0.017578125,0.980957031,-0.304878056,0,-0.182926834,0.293457031,-0.217773438,0.931152344,0.365853667,0.792682946,-0.304878056,-0.963867188,-0.141113281,0.261230469,-0.670731723,-0.243902445,1.280487776,0.112304688,0.005859375,0.99609375,-0.731707335,0.121951222,1.524390221,-1.005859375,0.047851563,0.03125,-1.524390221,0.48780489,-0.304878056,1
55900,0.410644531,0.120605469,0.906738281,-1.280487776,2.560975552,-0.182926834,-0.057128906,-0.127441406,-0.998046875,-1.036585331,-0.182926834,0.182926834,-0.034667969,-0.065429688,1.015625,-1.158536553,0.243902445,0.182926834,-0.123535156,0.821289063,-0.563964844,-1.890243888,0.304878056,1.463414669,-0.054199219,-0.143554688,1.000976563,0.060975611,0.670731723,-0.609756112,0.34375,0.002441406,0.966308594,-0.548780501,-1.890243888,-0.365853667,0.284667969,-0.194335938,0.938476563,-0.243902445,1.158536553,0.548780501,-0.962890625,-0.12890625,0.265625,-0.609756112,0.182926834,1.280487776,0.104492188,-0.004394531,0.994140625,-1.402438998,0.426829278,0.243902445,-1.012695313,0.044433594,0.028808594,-0.670731723,0.792682946,0.060975611,1
55950,0.422851563,0.122558594,0.902832031,-2.134146452,2.317073107,0.792682946,-0.057617188,-0.123535156,-1.000976563,-3.658536673,0,0.304878056,-0.041503906,-0.037109375,1.012695313,-1.585365891,0.121951222,-0.731707335,-0.120605469,0.823242188,-0.563964844,-2.134146452,-0.243902445,0.670731723,-0.053222656,-0.127441406,0.997070313,-1.219512224,0.121951222,-1.036585331,0.323730469,-0.012695313,0.953613281,-0.243902445,1.646341443,-1.829268336,0.275390625,-0.201171875,0.936035156,-0.48780489,0.182926834,1.341463447,-0.96484375,-0.126464844,0.26171875,-1.585365891,0.182926834,0.548780501,0.099609375,-0.007324219,1.001953125,-0.243902445,-0.243902445,0.121951222,-1.009765625,0.045898438,0.020019531,-0.548780501,0.853658557,0.975609779,1
56000,0.416992188,0.106933594,0.907714844,-2.5,0.243902445,-0.670731723,-0.056640625,-0.125976563,-0.999023438,-0.914634168,0.243902445,0.121951222,-0.0390625,-0.083984375,1.020996094,-3.048780441,-0.304878056,-0.182926834,-0.123535156,0.821777344,-0.561523438,-0.121951222,0.121951222,0.731707335,-0.048339844,-0.150878906,1,-2.378048897,0.548780501,-0.609756112,0.330078125,-0.005859375,0.936035156,-0.792682946,-1.646341443,-0.731707335,0.283691406,-0.21875,0.924316406,-0.731707335,-0.914634168,0.792682946,-0.963867188,-0.134765625,0.258300781,-0.731707335,-0.121951222,-0.121951222,0.096679688,0.003417969,0.997070313,0.243902445,-0.914634168,-0.853658557,-1.008789063,0.044433594,0.020996094,-0.060975611,1.219512224,1.951219559,1
56050,0.395019531,0.093261719,0.906738281,-0.548780501,-1.707317114,-0.975609779,-0.05859375,-0.120117188,-1,0,0.609756112,0.121951222,-0.041015625,-0.047851563,1.01171875,1.707317114,-0.182926834,-0.243902445,-0.124023438,0.821289063,-0.561035156,-0.853658557,0.243902445,0.731707335,-0.047363281,-0.143066406,1.000976563,-0.365853667,0.060975611,-0.548780501,0.346679688,-0.010253906,0.982421875,-0.121951222,-1.402438998,-1.280487776,0.293457031,-0.208007813,0.925292969,0.365853667,-0.304878056,0.609756112,-0.959960938,-0.132324219,0.266113281,-0.975609779,0,0.609756112,0.108398438,0.019042969,0.992675781,0.243902445,-0.609756112,-0.121951222,-1.009277344,0.050292969,0.014648438,-0.853658557,0.853658557,2.01219511,1
56100,0.404785156,0.107421875,0.907226563,1.524390221,1.829268336,-0.243902445,-0.058105469,-0.12109375,-1.001953125,-1.097561002,0.48780489,0.182926834,-0.041992188,-0.064941406,1.015136719,-0.48780489,-0.426829278,0.121951222,-0.122070313,0.822265625,-0.561035156,-0.609756112,0.243902445,0.792682946,-0.055175781,-0.136230469,1.002441406,-1.768292665,0.243902445,-0.670731723,0.346679688,-0.002441406,0.948242188,-0.609756112,4.51219511,-1.158536553,0.301757813,-0.190917969,0.928710938,-3.109755993,-1.768292665,0.304878056,-0.963378906,-0.143066406,0.26171875,1.341463447,0.731707335,0.060975611,0.1171875,0.018554688,0.996582031,-0.609756112,-1.829268336,0.060975611,-1.010742188,0.063476563,0.018066406,0.182926834,0.548780501,1.646341443,1
56150,0.443847656,0.121582031,0.901367188,0.853658557,0.121951222,-0.060975611,-0.057617188,-0.124511719,-1.001953125,-0.304878056,0.182926834,0.060975611,-0.037597656,-0.058105469,1.016113281,-0.426829278,-0.182926834,-0.060975611,-0.124511719,0.819335938,-0.562011719,-1.585365891,-0.48780489,0.182926834,-0.047363281,-0.149414063,0.998535156,-0.48780489,0.060975611,-0.731707335,0.342773438,-0.008789063,0.948730469,-1.951219559,1.341463447,-1.646341443,0.282226563,-0.175292969,0.930664063,-2.743902445,-3.414634228,2.073170662,-0.961914063,-0.102539063,0.2734375,-0.182926834,1.341463447,-0.670731723,0.104003906,0.015136719,0.9921875,-2.317073107,-2.804877996,-0.243902445,-1.013183594,0.040527344,0.026855469,-0.792682946,0.792682946,1.707317114,1
56200,0.404785156,0.129882813,0.907714844,-0.731707335,2.439024448,-0.121951222,-0.058105469,-0.125976563,-1.001464844,-0.975609779,0.060975611,0,-0.035644531,-0.05078125,1.013183594,0.243902445,0.121951222,-0.060975611,-0.122558594,0.821289063,-0.5625,-0.853658557,0.121951222,0.731707335,-0.057617188,-0.135253906,1.001464844,-0.365853667,0.48780489,-0.792682946,0.333496094,-0.020996094,0.938964844,-0.670731723,10.30487823,-1.829268336,0.28515625,-0.228027344,0.923828125,-1.280487776,-5.426829338,1.585365891,-0.966308594,-0.138183594,0.257324219,-1.097561002,1.036585331,-1.158536553,0.114746094,0.005371094,0.993164063,-0.365853667,-4.573170662,0.426829278,-1.002929688,0.069824219,0.016113281,0.304878056,0.975609779,1.829268336,1
56250,0.412597656,0.129394531,0.905761719,-2.560975552,0.243902445,-0.426829278,-0.0546875,-0.121582031,-1,0.060975611,0.182926834,0.060975611,-0.043457031,-0.059570313,1.013183594,-1.829268336,-0.243902445,-0.182926834,-0.122558594,0.821289063,-0.5625,0.304878056,-0.060975611,-0.121951222,-0.052246094,-0.143554688,0.999511719,-1.707317114,0.121951222,-0.731707335,0.333007813,0.007324219,0.933105469,-1.463414669,4.634146214,-0.548780501,0.307617188,-0.236816406,0.919921875,-0.670731723,-7.743902206,-0.609756112,-0.966796875,-0.140136719,0.252441406,0.304878056,0.914634168,-1.097561002,0.103515625,0.037109375,0.986328125,-3.170731783,-7.195121765,-0.609756112,-1.006835938,0.051757813,0.022460938,-0.792682946,0.48780489,1.463414669,1
56300,0.424316406,0.10546875,0.903320313,-2.926829338,1.219512224,-1.158536553,-0.059570313,-0.124023438,-0.999023438,1.463414669,0.670731723,-0.243902445,-0.041015625,-0.067382813,1.014648438,-0.304878056,-0.243902445,0.060975611,-0.125,0.818847656,-0.565429688,-0.914634168,-0.182926834,-0.060975611,-0.051269531,-0.146972656,1.005371094,-0.426829278,0.426829278,-0.426829278,0.324707031,-0.01953125,0.956542969,-0.670731723,9.939023972,-0.182926834,0.302734375,-0.247558594,0.916503906,0.304878056,-8.963414192,-2.195122004,-0.961914063,-0.145507813,0.255859375,2.01219511,0.48780489,-0.121951222,0.116699219,0.029785156,0.98828125,-2.317073107,-8.353658676,0.914634168,-1.009765625,0.071289063,0.009277344,-2.98780489,0.426829278,1.036585331,1
56350,0.416503906,0.099121094,0.906738281,-1.463414669,1.036585331,-0.548780501,-0.055175781,-0.125976563,-0.999023438,-1.097561002,-0.060975611,0.121951222,-0.040039063,-0.051269531,1.014160156,0.609756112,-0.182926834,0.182926834,-0.123046875,0.823242188,-0.563964844,-1.890243888,-0.243902445,0.670731723,-0.053710938,-0.139160156,1.000976563,-0.243902445,0.548780501,-0.731707335,0.32421875,0.010253906,0.952636719,0.426829278,12.80487823,-0.426829278,0.290527344,-0.192871094,0.909179688,0.121951222,-12.74390221,-3.963414669,-0.944824219,-0.15625,0.258789063,2.439024448,0.121951222,1.036585331,0.121582031,0.045410156,0.988769531,-6.280488014,-9.573170662,0.48780489,-1.014160156,0.048828125,0.010253906,-3.048780441,-1.280487776,-0.060975611,1
56400,0.426269531,0.10546875,0.904785156,0.182926834,0.304878056,0.792682946,-0.058105469,-0.125976563,-1.002441406,-1.585365891,-0.48780489,0.304878056,-0.03515625,-0.042480469,1.012695313,-2.621951103,0.182926834,-0.48780489,-0.123535156,0.821777344,-0.562988281,-3.170731783,-1.036585331,0.182926834,-0.047851563,-0.140625,0.999023438,-1.646341443,0.426829278,-0.670731723,0.281738281,-0.002929688,0.938476563,-3.414634228,15.30487823,0.121951222,0.320800781,-0.197753906,0.913574219,-1.707317114,-12.19512177,-5.304878235,-0.968261719,-0.118164063,0.259765625,7.439024448,0.731707335,-0.731707335,0.166503906,-0.012695313,0.997070313,-2.439024448,-11.70731735,2.01219511,-1.014160156,0.074707031,0.009765625,-4.573170662,-1.219512224,0,1
56450,0.42578125,0.121582031,0.90234375,-0.243902445,2.01219511,1.768292665,-0.056640625,-0.124023438,-1.001953125,-1.829268336,0,0.426829278,-0.041992188,-0.068847656,1.017578125,-3.292682886,-0.060975611,-0.365853667,-0.124023438,0.822753906,-0.560546875,-2.926829338,-0.792682946,0.243902445,-0.047851563,-0.142578125,0.999023438,0.365853667,1.097561002,-0.792682946,0.297363281,-0.023925781,0.987304688,-1.646341443,3.658536673,-1.402438998,0.355957031,-0.1875,0.91796875,4.451219559,-12.3780489,-2.378048897,-0.964355469,-0.111816406,0.263671875,-0.670731723,-0.853658557,0.792682946,0.158691406,0.020996094,0.990234375,-2.378048897,-10.24390221,2.256097555,-1.001464844,0.056152344,0.024414063,-6.646341324,-0.975609779,-0.48780489,1
56500,0.407226563,0.120605469,0.908203125,-1.768292665,1.463414669,0.243902445,-0.05859375,-0.122558594,-1.000488281,-1.219512224,-0.121951222,0.426829278,-0.036132813,-0.051269531,1.01171875,-0.853658557,0.426829278,-0.365853667,-0.125488281,0.820800781,-0.557128906,-1.341463447,-0.060975611,0.304878056,-0.053710938,-0.140625,1.008789063,-0.48780489,0.792682946,-0.548780501,0.272949219,-0.008789063,1.005859375,-3.109755993,12.31707287,-0.304878056,0.347167969,-0.228515625,0.922363281,-4.024390221,-12.19512177,-1.707317114,-0.970214844,-0.139160156,0.260253906,2.621951103,0.853658557,-2.134146452,0.166992188,-0.026855469,0.983886719,-4.024390221,-8.292682648,0.48780489,-1.008300781,0.043945313,0.029785156,-3.597560883,-0.548780501,-0.426829278,1
56550,0.401855469,0.099121094,0.907714844,-1.585365891,0.121951222,0.060975611,-0.056640625,-0.123535156,-0.999511719,-1.158536553,-0.243902445,0.243902445,-0.04296875,-0.066894531,1.012207031,-2.560975552,0.121951222,-0.426829278,-0.121582031,0.825683594,-0.557617188,0.243902445,0.48780489,0.48780489,-0.059570313,-0.142578125,1.002929688,0.182926834,0.548780501,-0.609756112,0.280761719,-0.07421875,0.987304688,1.707317114,10.1219511,0.792682946,0.340332031,-0.200683594,0.896484375,2.560975552,-12.13414669,1.341463447,-0.967773438,-0.092773438,0.267578125,-3.292682886,-1.036585331,-0.853658557,0.125,-0.013183594,0.988769531,-1.585365891,-11.76829243,2.195122004,-1.014160156,0.058105469,0.017578125,-5.48780489,0.060975611,0.731707335,1
56600,0.416015625,0.091796875,0.907714844,-0.48780489,-0.853658557,-1.341463447,-0.057617188,-0.124023438,-1.000488281,1.280487776,0.426829278,-0.182926834,-0.041992188,-0.067382813,1.012207031,-1.524390221,0.121951222,0.182926834,-0.122558594,0.822265625,-0.560058594,1.463414669,0.792682946,-0.243902445,-0.045898438,-0.129394531,0.999023438,-1.341463447,0.121951222,-0.670731723,0.278320313,-0.041503906,0.948242188,10.73170757,17.25609779,3.414634228,0.34375,-0.279785156,0.877929688,10.18292713,-15.54878044,-2.682926893,-0.971191406,-0.161621094,0.244140625,-4.51219511,-3.231707335,1.219512224,0.09375,0.041992188,0.979980469,-4.573170662,-17.74390221,2.134146452,-1.009765625,0.041992188,0.016601563,-6.768292904,-2.073170662,2.01219511,1
56650,0.407714844,0.096679688,0.908203125,0.731707335,-1.585365891,-4.024390221,-0.057617188,-0.126464844,-1.001464844,3.414634228,0.182926834,-0.365853667,-0.042480469,-0.064941406,1.012695313,0.304878056,-0.182926834,0,-0.127441406,0.818359375,-0.564453125,0.365853667,0.304878056,-0.548780501,-0.055664063,-0.146484375,1.003417969,-0.975609779,0.121951222,-0.365853667,0.249511719,0.013183594,0.960449219,11.70731735,26.28048706,1.585365891,0.387207031,-0.175292969,0.878417969,-0.731707335,-23.71951294,-4.024390221,-0.958984375,-0.1640625,0.268554688,6.768292904,-1.158536553,-1.036585331,0.119140625,0.049316406,0.990234375,-10.06097603,-25.48780441,4.878048897,-1.021484375,0.062011719,-0.008300781,-7.560975552,-6.890244007,2.01219511,1
56700,0.434570313,0.094726563,0.8984375,3.353658438,-1.707317114,-1.402438998,-0.056640625,-0.130859375,-1.001464844,0.609756112,-0.060975611,0,-0.042480469,-0.061523438,1.014160156,-0.853658557,-0.48780489,0.243902445,-0.123535156,0.822753906,-0.568359375,-3.109755993,-0.182926834,1.890243888,-0.057617188,-0.134277344,1.002441406,0.731707335,0.48780489,-0.792682946,0.28125,0.000976563,0.910644531,8.048780441,34.14634323,-9.329268456,0.299804688,-0.208984375,0.917480469,-5.365853786,-32.5,-4.573170662,-0.979492188,-0.092773438,0.255859375,6.158536434,-2.439024448,-2.5,0.178222656,-0.036132813,0.969726563,-18.35365868,-33.17073059,0.853658557,-1.021484375,0.026367188,0.032226563,-1.951219559,-11.70731735,3.109755993,1
56750,0.417480469,0.130371094,0.893554688,4.573170662,-3.414634228,3.170731783,-0.057128906,-0.130371094,-0.998046875,-2.621951103,-1.646341443,0.365853667,-0.031738281,-0.052734375,1.018066406,-0.914634168,0.243902445,-0.48780489,-0.124511719,0.821289063,-0.558105469,-4.329268456,-2.134146452,-0.670731723,-0.044433594,-0.125488281,0.979980469,-0.853658557,-0.365853667,-0.975609779,0.150878906,0.048828125,0.96875,-2.926829338,41.158535,-3.353658438,0.423339844,-0.251464844,0.884765625,-1.402438998,-34.57316971,-8.536585808,-0.974609375,-0.163085938,0.246582031,5.975609779,-7.317073345,-2.865853548,0.2890625,-0.11328125,0.95703125,-12.19512177,-31.15853691,-4.390244007,-0.993164063,0.078613281,0.047363281,1.890243888,-11.40243912,5.792683125,0
56800,0.451171875,0.138671875,0.892089844,2.621951103,-2.865853548,1.585365891,-0.061523438,-0.127929688,-1.001953125,-0.609756112,-0.914634168,0.121951222,-0.0390625,-0.058105469,1.015136719,-6.280488014,0.853658557,-0.548780501,-0.128417969,0.820800781,-0.551269531,-1.158536553,-0.121951222,0.853658557,-0.05078125,-0.139648438,1.013183594,-2.378048897,1.829268336,-0.548780501,0.09765625,0.015625,1.079101563,-5.670731544,17.43902397,-1.402438998,0.4453125,-0.174316406,0.8671875,4.939024448,-31.70731735,-3.902439117,-0.964355469,-0.076660156,0.293945313,1.707317114,-8.719511986,-2.317073107,0.295898438,-0.056640625,0.971679688,-8.536585808,-25.36585426,-0.060975611,-1.0078125,0.075683594,0.046386719,-8.10975647,-9.451219559,6.158536434,0
56850,0.4375,0.133789063,0.893066406,-0.243902445,1.585365891,-0.853658557,-0.059570313,-0.127441406,-0.998535156,1.036585331,0.670731723,-0.182926834,-0.044433594,-0.095703125,1.020507813,-2.5,0.060975611,0.060975611,-0.124023438,0.825195313,-0.561523438,0.48780489,0,-0.182926834,-0.064941406,-0.146484375,1.008300781,0.365853667,0.182926834,-0.670731723,0.154785156,0.012695313,1.052246094,-9.085366249,33.59756088,1.036585331,0.519042969,-0.133789063,0.840820313,9.146341324,-28.65853691,-6.890244007,-0.948242188,-0.179199219,0.270507813,-1.585365891,-11.09756088,-1.829268336,0.292480469,-0.042480469,0.953613281,-3.292682886,-18.53658485,-3.841463327,-1.004394531,0.043457031,0.088867188,-1.707317114,-8.231707573,7.560975552,0
56900,0.416992188,0.12890625,0.900878906,-1.585365891,-0.365853667,-0.670731723,-0.057128906,-0.130859375,-1.000488281,4.085365772,0.426829278,-0.426829278,-0.040527344,-0.055175781,1.017578125,0.609756112,-0.121951222,0.548780501,-0.133300781,0.818847656,-0.556640625,-1.646341443,-1.036585331,-1.036585331,-0.039550781,-0.127441406,0.99609375,0,0.182926834,-0.548780501,0.020996094,-0.044433594,1.034179688,-2.98780489,21.15853691,3.536585331,0.569335938,-0.198242188,0.831542969,1.524390221,-21.89024353,-6.829268456,-0.954101563,-0.124511719,0.303222656,6.707316875,-7.5,-3.963414669,0.320800781,-0.027832031,0.941894531,-5.426829338,-19.75609779,-4.207316875,-1.001464844,0.109863281,0.068359375,0.792682946,-9.146341324,7.134146214,0
56950,0.434082031,0.111816406,0.897460938,-2.378048897,-0.731707335,-1.097561002,-0.056640625,-0.135742188,-0.998046875,0.182926834,0.243902445,0,-0.040039063,-0.054199219,1.012207031,-0.243902445,0.121951222,0.426829278,-0.124511719,0.823242188,-0.561035156,-0.731707335,0.792682946,2.5,-0.063964844,-0.136230469,1.012207031,-1.951219559,1.158536553,-0.121951222,0.110839844,0.003417969,1.042480469,4.695121765,15.73170757,-1.707317114,0.478027344,-0.120605469,0.841308594,-2.134146452,-21.64634132,-3.902439117,-0.947265625,-0.140136719,0.294433594,1.951219559,-8.353658676,-4.146341324,0.272460938,-0.056640625,0.957519531,-5.060975552,-18.96341515,-3.292682886,-1.011230469,0.075683594,0.067871094,-6.280488014,-9.39024353,7.926829338,0
57000,0.415527344,0.108398438,0.899414063,-1.036585331,-2.256097555,0.609756112,-0.060058594,-0.134277344,-1.000976563,-0.243902445,-0.243902445,-0.182926834,-0.037109375,-0.061035156,1.013183594,-0.914634168,-0.48780489,-0.304878056,-0.129882813,0.823242188,-0.558105469,-3.780487776,-1.768292665,-0.365853667,-0.046875,-0.135742188,1.000976563,-2.317073107,-0.792682946,-1.036585331,0.082519531,0.060058594,0.973632813,-2.134146452,34.45121765,-0.060975611,0.551757813,-0.156738281,0.80859375,-4.451219559,-22.68292618,-5.121951103,-0.943847656,-0.147949219,0.318359375,7.98780489,-7.804878235,-7.256097794,0.333496094,-0.023925781,0.936523438,-4.634146214,-24.45121956,-0.060975611,-1.007324219,0.112792969,0.083007813,-5,-12.6219511,9.085366249,0
57050,0.435546875,0.104003906,0.892578125,0.304878056,-6.341463566,1.036585331,-0.059570313,-0.134765625,-0.998046875,-0.182926834,-0.121951222,0,-0.037597656,-0.075195313,1.016113281,-0.548780501,0,0.121951222,-0.127929688,0.824707031,-0.558105469,-2.073170662,-1.524390221,1.280487776,-0.056152344,-0.142578125,0.999023438,-0.304878056,1.158536553,-0.792682946,-0.000488281,-0.014648438,0.990234375,-4.634146214,14.39024353,-4.085365772,0.589355469,-0.231445313,0.799804688,0.548780501,-19.0853653,-3.231707335,-0.95703125,-0.131835938,0.305664063,2.317073107,-9.451219559,-5.609755993,0.397949219,-0.087402344,0.924804688,-1.036585331,-19.3292675,-2.98780489,-0.998046875,0.072753906,0.125,-3.841463327,-11.52439022,9.329268456,0
57100,0.46484375,0.120117188,0.892089844,0.792682946,-3.719512224,0.609756112,-0.059570313,-0.1328125,-1,-1.707317114,-0.182926834,-0.060975611,-0.038085938,-0.059570313,1.018066406,-0.121951222,0.060975611,-0.365853667,-0.130371094,0.823730469,-0.553710938,-0.914634168,-1.219512224,0.304878056,-0.048828125,-0.135742188,1.010742188,-1.951219559,0.609756112,-0.792682946,0.0546875,-0.001464844,1.025878906,-0.365853667,26.03658485,0.975609779,0.588867188,-0.178222656,0.779296875,-0.853658557,-14.08536625,-6.280488014,-0.932128906,-0.172363281,0.329589844,0.853658557,-9.451219559,-3.109755993,0.377929688,-0.078613281,0.914550781,-0.853658557,-18.84146309,-9.39024353,-1.001953125,0.09765625,0.1015625,5.365853786,-12.01219559,11.28048801,0
57150,0.528320313,0.110839844,0.872558594,-1.036585331,3.658536673,1.463414669,-0.060546875,-0.136230469,-0.997558594,1.097561002,-0.365853667,-0.060975611,-0.04296875,-0.063964844,1.010253906,-2.804877996,0.121951222,0.914634168,-0.127441406,0.82421875,-0.559570313,-2.621951103,-1.585365891,0.670731723,-0.060058594,-0.146484375,1.002441406,-0.48780489,0.731707335,-0.731707335,-0.012695313,-0.049804688,1.095214844,9.695121765,27.07317162,8.475609779,0.637695313,-0.123046875,0.759765625,-4.634146214,-11.64634132,-7.01219511,-0.926757813,-0.158691406,0.347167969,7.317073345,-6.890244007,-4.51219511,0.41796875,-0.011230469,0.908203125,-0.548780501,-17.98780441,-5.853658676,-0.985839844,0.156738281,0.126464844,1.768292665,-10.91463375,10.85365868,0
57200,0.369628906,0.13671875,0.905761719,-1.585365891,4.390244007,4.451219559,-0.060058594,-0.134277344,-1.001953125,-0.365853667,-0.609756112,0.304878056,-0.041503906,-0.068847656,1.017578125,2.01219511,0.670731723,0.121951222,-0.133789063,0.823242188,-0.551269531,-4.207316875,-1.829268336,0.48780489,-0.041015625,-0.1328125,0.999023438,1.036585331,0.548780501,-0.731707335,-0.020996094,0.032714844,1.091796875,6.585365772,19.45121956,2.804877996,0.66015625,-0.223144531,0.745605469,-2.134146452,-9.329268456,-5.182926655,-0.927246094,-0.143554688,0.351074219,2.98780489,-5.121951103,-3.536585331,0.504394531,0.002441406,0.891601563,2.621951103,-14.93902397,-2.621951103,-0.983886719,0.141601563,0.114746094,-2.682926893,-9.085366249,9.329268456,0
57250,0.455078125,0.119628906,0.889160156,-3.963414669,-0.914634168,0.121951222,-0.0625,-0.138183594,-0.99609375,-4.817073345,-0.426829278,0.426829278,-0.043945313,-0.046875,1.010253906,-1.402438998,0.975609779,-0.121951222,-0.130371094,0.826171875,-0.552734375,-4.695121765,-1.890243888,1.646341443,-0.0546875,-0.132324219,1,-1.890243888,0.853658557,-0.426829278,-0.026855469,-0.021484375,1.084960938,5.243902206,10.48780441,2.317073107,0.604003906,-0.191894531,0.766113281,0.975609779,-6.036585331,-5.548780441,-0.930664063,-0.17578125,0.336425781,4.207316875,-4.146341324,-1.585365891,0.481445313,0.020507813,0.886230469,0.914634168,-8.536585808,-0.975609779,-0.980957031,0.166503906,0.157226563,-2.073170662,-6.585365772,4.329268456,0
57300,0.448730469,0.098144531,0.890136719,-3.048780441,2.621951103,1.707317114,-0.060546875,-0.128417969,-1.002929688,-4.817073345,-0.670731723,0.609756112,-0.043945313,-0.069824219,1.018066406,-0.121951222,-0.243902445,-1.341463447,-0.130859375,0.829589844,-0.548339844,-2.682926893,-1.585365891,0.365853667,-0.051269531,-0.142578125,0.999511719,-1.158536553,0.609756112,-0.914634168,-0.058105469,0.010742188,0.953613281,-4.146341324,13.10975647,-0.914634168,0.552734375,-0.187988281,0.78515625,2.804877996,-10.36585331,-3.963414669,-0.942871094,-0.133300781,0.345703125,2.5,-5.975609779,-0.243902445,0.396972656,0.018554688,0.906738281,-2.98780489,-8.902439117,3.292682886,-0.989746094,0.154296875,0.133789063,-6.524390221,-6.280488014,1.524390221,0
57350,0.439941406,0.09765625,0.897949219,-2.5,-0.060975611,2.378048897,-0.063964844,-0.12890625,-1.000488281,-0.304878056,-0.853658557,0.182926834,-0.038085938,-0.073730469,1.010253906,-4.451219559,0.670731723,0.060975611,-0.131347656,0.829101563,-0.544921875,-0.975609779,-1.219512224,0.121951222,-0.055664063,-0.137695313,1.001953125,-1.036585331,0.670731723,-0.365853667,-0.009765625,-0.044921875,1.003417969,-4.756097794,8.292682648,-2.743902445,0.590820313,-0.165527344,0.77734375,4.939024448,-13.96341419,-1.524390221,-0.93359375,-0.15234375,0.356933594,-1.768292665,-8.597560883,0.243902445,0.382324219,-0.020019531,0.900878906,-6.097560883,-12.43902397,5.792683125,-0.993652344,0.136230469,0.138671875,-7.317073345,-8.658536911,0.365853667,0
57400,0.443359375,0.1015625,0.8984375,-2.317073107,1.219512224,0.121951222,-0.0625,-0.1328125,-0.998046875,0.548780501,-0.426829278,0.121951222,-0.046875,-0.056152344,1.017089844,-0.48780489,0.48780489,-0.365853667,-0.130371094,0.827148438,-0.547851563,1.585365891,0,-0.731707335,-0.0546875,-0.138183594,1.001464844,-0.426829278,0.670731723,-0.304878056,-0.052734375,-0.044921875,1.028320313,-0.670731723,17.98780441,-3.048780441,0.622070313,-0.208496094,0.74609375,7.743902206,-14.81707287,-2.621951103,-0.922363281,-0.173828125,0.357421875,-0.548780501,-10.54878044,0.365853667,0.44140625,-0.05859375,0.891113281,-7.256097794,-14.63414669,7.621951103,-0.989746094,0.133300781,0.153808594,-6.524390221,-10.67073154,0.060975611,0
