ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
53600,0.541503906,-0.061035156,0.811523438,-0.731707335,-3.536585331,3.536585331,-0.057128906,-0.36328125,-0.936523438,-14.26829243,0.426829278,0.365853667,-0.113769531,0.165039063,1,-2.560975552,-0.975609779,-1.951219559,-0.062988281,0.802246094,-0.595703125,-13.59756088,-3.109755993,0.060975611,-0.010742188,0.111328125,1.002441406,-3.475609779,4.207316875,-1.036585331,0.139160156,0.10546875,0.900878906,-25.79268265,-18.29268265,-15.24390221,0.544433594,0.029296875,0.862792969,-9.451219559,-6.646341324,6.829268456,-0.903320313,-0.262207031,0.372558594,5.121951103,1.219512224,-5.182926655,0.29296875,-0.05859375,0.947753906,2.682926893,12.98780441,-6.280488014,-1,0.051269531,0.15625,9.329268456,4.878048897,5,0
53650,0.633300781,-0.060546875,0.787597656,-3.902439117,-5.365853786,1.829268336,-0.056640625,-0.3515625,-0.9453125,-2.256097555,0.243902445,-0.060975611,-0.126953125,0.176269531,1.003417969,-0.060975611,-0.182926834,0.609756112,-0.022949219,0.812011719,-0.569335938,0.731707335,-0.304878056,0.670731723,0,0.035644531,1.022949219,-2.865853548,3.963414669,1.219512224,0.258300781,-0.148925781,0.912109375,-48.10975647,-5.914634228,3.536585331,0.672851563,-0.22265625,0.819824219,-3.597560883,2.926829338,-3.902439117,-0.910644531,-0.176269531,0.375976563,-2.073170662,11.34146309,4.390244007,0.276855469,-0.032714844,0.96875,5.792683125,13.90243912,-13.84146309,-0.981445313,0.126953125,0.186035156,2.98780489,3.658536673,3.658536673,0
53700,0.606933594,-0.110839844,0.795410156,-4.573170662,0.670731723,-1.280487776,-0.058105469,-0.353515625,-0.939941406,0.304878056,0.243902445,0.060975611,-0.094726563,0.135253906,1.001464844,5.060975552,-0.365853667,0.853658557,-0.061523438,0.817382813,-0.617675781,-5.060975552,-2.926829338,-2.195122004,-0.002441406,0.088867188,1.005371094,7.865853786,7.317073345,-4.451219559,0.045410156,-0.430664063,1.138183594,-13.84146309,5.975609779,4.817073345,0.705566406,-0.213867188,0.826171875,-1.341463447,12.86585331,-16.21951294,-0.931640625,-0.185058594,0.333007813,8.475609779,15.97560978,7.926829338,0.288085938,-0.053710938,0.9453125,0.426829278,11.15853691,-16.15853691,-1.009277344,0.001464844,0.174804688,19.26829338,1.463414669,5.365853786,0
53750,0.614746094,-0.098144531,0.787109375,-1.951219559,-0.975609779,0.182926834,-0.056640625,-0.351074219,-0.943359375,-2.5,0.121951222,0.060975611,-0.1015625,0.252441406,0.976074219,4.695121765,-0.853658557,-0.548780501,-0.074707031,0.802734375,-0.578613281,-11.95121956,-10.18292713,-2.5,-0.057128906,0.135742188,1.023925781,-2.98780489,5.975609779,-2.256097555,0.067871094,-0.345703125,1.087402344,15.18292713,-28.90243912,15.54878044,0.515625,0,0.853027344,0.426829278,28.90243912,-22.98780441,-0.981445313,-0.045898438,0.322753906,-5.121951103,12.74390221,8.902439117,0.197265625,-0.104980469,0.934570313,18.78048706,7.439024448,-7.317073345,-0.984863281,0.072753906,0.208984375,8.231707573,0.426829278,2.621951103,0
53800,0.612304688,-0.08203125,0.80078125,-2.195122004,-0.548780501,-0.121951222,-0.057128906,-0.3515625,-0.941894531,-0.182926834,0.121951222,0,-0.098144531,0.1640625,1.006347656,-0.121951222,-0.609756112,1.036585331,-0.100585938,0.850585938,-0.58203125,-10.36585331,-11.46341419,-0.731707335,-0.033691406,0.103515625,1.0234375,-6.036585331,5.426829338,-1.402438998,0.216308594,-0.165039063,0.97265625,37.92683029,-18.4146347,16.46341515,0.461425781,-0.082519531,0.869628906,2.926829338,32.74390411,-19.3292675,-0.981933594,-0.165527344,0.295898438,0.48780489,4.817073345,11.58536625,0.189453125,-0.020019531,0.919433594,22.74390221,-6.341463566,0.243902445,-0.990722656,0.102539063,0.181152344,0,-1.646341443,2.621951103,0
53850,0.578125,-0.074707031,0.800292969,-5.182926655,0.243902445,1.585365891,-0.056152344,-0.352050781,-0.943359375,1.402438998,0.426829278,-0.060975611,-0.136230469,0.172363281,1.006347656,7.98780489,-2.195122004,1.829268336,-0.075683594,0.799804688,-0.564941406,-7.317073345,-1.707317114,3.231707335,-0.040039063,0.070800781,1.018066406,-3.231707335,1.890243888,-0.670731723,0.28125,-0.21484375,0.8828125,40.30487823,-38.59756088,17.68292618,0.368652344,-0.142578125,0.903320313,11.76829243,25.9146347,-18.59756088,-0.970214844,-0.076660156,0.284179688,-6.036585331,-0.609756112,18.04878044,0.215332031,0.014160156,0.923828125,23.35365868,-22.25609779,1.890243888,-0.98828125,0.099609375,0.186035156,-5.670731544,-3.719512224,4.024390221,0
53900,0.613769531,-0.115722656,0.786132813,-5,-5.975609779,-1.890243888,-0.057617188,-0.357421875,-0.937011719,5.182926655,0.243902445,0,-0.107910156,0.1953125,0.962890625,7.743902206,0.121951222,1.463414669,-0.072753906,0.823730469,-0.5625,1.890243888,-1.402438998,0.243902445,-0.028320313,0.075195313,1.0078125,-0.121951222,1.158536553,-0.731707335,0.344726563,-0.177246094,0.902832031,51.03658676,9.146341324,24.0853653,0.384765625,-0.025390625,0.895507813,23.78048706,21.21951294,-17.5,-0.911132813,-0.169433594,0.317382813,1.158536553,-1.036585331,17.5,0.353515625,0.049316406,0.96875,20.18292618,-26.34146309,-0.365853667,-0.993164063,0.109375,0.19140625,-16.03658485,-7.743902206,2.804877996,0
53950,0.678222656,-0.132324219,0.761230469,-1.646341443,-4.024390221,-1.829268336,-0.057128906,-0.359375,-0.937988281,5.182926655,0,0.243902445,-0.085449219,0.259277344,0.984375,3.292682886,0.365853667,1.036585331,-0.087890625,0.811523438,-0.562988281,0.975609779,0.48780489,-1.829268336,-0.043457031,0.110351563,1.013183594,0.365853667,-1.341463447,-0.304878056,0.239746094,-0.182128906,0.815917969,72.98780823,23.29268265,16.89024353,0.41015625,0.133300781,0.853027344,24.45121956,12.31707287,-14.02439022,-0.999023438,0.196289063,0.262207031,-3.292682886,-1.463414669,13.35365868,0.433105469,-0.002441406,0.90234375,16.5853653,-10.48780441,-5.182926655,-0.983886719,0.0078125,0.215332031,-11.09756088,-7.317073345,4.390244007,0
54000,0.616699219,-0.119628906,0.77734375,1.829268336,3.353658438,-1.219512224,-0.055664063,-0.366210938,-0.935546875,7.01219511,-0.121951222,-0.182926834,-0.102539063,0.206542969,0.959960938,-5.975609779,2.317073107,0.426829278,-0.077636719,0.809570313,-0.565429688,8.414633751,0.914634168,-2.560975552,-0.02734375,0.073242188,1.008789063,-1.768292665,-0.914634168,0.853658557,0.18359375,0.088378906,0.989257813,47.86585236,11.52439022,1.524390221,0.512207031,0.134765625,0.890136719,10.06097603,15.60975647,-8.292682648,-0.952636719,-0.0625,0.329589844,-0.731707335,1.768292665,0.060975611,0.554199219,0.072753906,0.96484375,22.43902397,-0.426829278,-0.304878056,-0.9375,0.118164063,0.244628906,-24.20731735,-2.743902445,7.439024448,0
54050,0.670410156,-0.127441406,0.771972656,6.768292904,0.48780489,-0.792682946,-0.057128906,-0.37109375,-0.930175781,0.975609779,0.060975611,-0.060975611,-0.110839844,0.190917969,1.030273438,-2.073170662,1.341463447,-0.182926834,-0.091308594,0.825683594,-0.616699219,1.646341443,2.01219511,1.585365891,-0.020996094,0.139160156,0.989257813,-0.182926834,2.256097555,-3.902439117,0.171875,0.244140625,1.162597656,14.20731735,-10.48780441,17.01219559,0.464355469,0.263183594,0.869628906,3.170731783,12.19512177,10.36585331,-0.946777344,-0.169921875,0.3125,-2.560975552,3.597560883,-7.682926655,0.426757813,0.146972656,0.952148438,1.097561002,8.536585808,5.243902206,-0.988769531,0.065429688,0.229492188,-9.024390221,7.378048897,8.231707573,0
54100,0.686523438,-0.128417969,0.795898438,8.963414192,16.95121956,1.036585331,-0.057617188,-0.375,-0.942871094,15.79268265,-0.609756112,-2.073170662,-0.100585938,0.198242188,0.955078125,-3.780487776,3.048780441,0.243902445,-0.098632813,0.83203125,-0.589355469,-8.10975647,4.695121765,0.060975611,-0.072265625,0.100585938,1.034179688,-12.07317066,3.231707335,-2.317073107,0.140625,0.159179688,1.090332031,-4.268292904,4.634146214,-8.658536911,0.421875,0.012695313,0.895019531,-8.963414192,9.878048897,15.73170757,-0.948730469,-0.112304688,0.30859375,-23.23170662,7.073170662,-2.682926893,0.343261719,0.086425781,0.91796875,-3.292682886,11.58536625,6.707316875,-0.977050781,0.096191406,0.228515625,0.48780489,11.76829243,3.902439117,0
54150,0.836914063,-0.169921875,0.822753906,20.36585426,32.25609589,12.86585331,-0.059570313,-0.405761719,-0.945800781,47.62195206,5.792683125,-8.414633751,-0.125,0.176269531,1.017089844,7.865853786,11.28048801,3.719512224,-0.092773438,0.840332031,-0.595214844,-10.18292713,12.43902397,7.804878235,-0.014648438,0.109863281,1.047851563,-19.81707382,4.024390221,-0.426829278,0.21484375,0.041503906,0.841308594,-9.817072868,-25.79268265,-23.53658485,0.408203125,0.030761719,0.8984375,-3.963414669,11.70731735,16.5853653,-0.95703125,-0.138671875,0.295898438,-8.231707573,4.268292904,-2.134146452,0.266601563,0.006835938,0.938476563,3.170731783,9.329268456,8.902439117,-0.991699219,0.130371094,0.159667969,-14.57317066,11.76829243,0.243902445,0
54200,0.810058594,-0.295410156,1.005859375,45.48780441,47.31707382,11.15853691,-0.020019531,-0.466308594,-0.954589844,114.2682953,74.93902588,-20.12195206,0.001953125,0.176269531,1.083007813,20.60975647,20.9146347,5.548780441,-0.1484375,0.826660156,-0.615722656,3.414634228,15.97560978,-17.80487823,-0.013671875,0.006347656,1.094238281,-10.06097603,1.219512224,-0.48780489,0.247070313,-0.040527344,1.020019531,-14.63414669,-3.170731783,-16.40243912,0.374023438,0.017089844,0.904785156,-2.5,1.280487776,14.26829243,-0.957519531,-0.179199219,0.290039063,-8.597560883,4.51219511,2.134146452,0.3203125,0.124023438,0.924316406,-1.036585331,2.682926893,12.31707287,-0.988769531,0.111328125,0.161621094,1.097561002,11.21951199,2.01219511,0
54250,0.877929688,-0.192382813,1.074707031,35.54878235,76.95121765,24.14634132,0.616699219,-0.485351563,-1.153320313,25.30487823,-50.54878235,96.64633942,-0.183105469,0.236816406,0.977539063,41.158535,23.47560883,5.365853786,-0.008300781,0.712402344,-0.661621094,62.92683029,37.98780441,-71.64633942,-0.029296875,0.07421875,1.118164063,-26.95121956,-6.036585331,-5.243902206,0.071289063,-0.047851563,0.950683594,-17.25609779,-15.54878044,-16.03658485,0.410644531,0.004394531,0.921386719,1.646341443,1.463414669,10.54878044,-0.961914063,-0.145996094,0.294921875,-13.35365868,4.939024448,3.475609779,0.30859375,0.07421875,0.971191406,-1.524390221,7.195121765,8.10975647,-0.975585938,0.106933594,0.187988281,-4.024390221,11.46341419,-0.243902445,0
54300,0.72265625,-0.186523438,0.995117188,45.30487823,118.7804871,41.158535,-0.094726563,-0.639160156,-0.740234375,11.03658581,25.24390221,1.585365891,-0.249023438,0.27734375,1.070800781,24.81707382,20.42682838,0.670731723,-0.077636719,0.819335938,-0.581542969,4.939024448,20.9146347,-9.817072868,-0.0859375,-0.0078125,0.986816406,-18.29268265,-9.451219559,7.378048897,0.400878906,0.033203125,0.932128906,15.42682934,-26.15853691,-16.34146309,0.356933594,0.038574219,0.904785156,-2.01219511,6.402439117,10.73170757,-0.985839844,-0.1015625,0.259277344,3.292682886,3.353658438,3.597560883,0.235839844,0.043945313,0.939453125,-2.804877996,6.036585331,11.52439022,-1.006835938,0.094726563,0.148925781,-3.780487776,11.28048801,-0.365853667,0
54350,0.3125,-0.067382813,0.830078125,50.79268265,115.9756088,44.87804794,0.093261719,-0.61328125,-0.787597656,14.14634132,1.585365891,-4.695121765,-0.096679688,0.144042969,0.956542969,25.42682838,7.134146214,-15.18292713,-0.114257813,0.731933594,-0.557128906,17.56097603,8.475609779,-4.146341324,-0.047851563,0.089355469,0.827148438,-3.170731783,-5.426829338,11.76829243,0.323730469,0.147949219,1.165527344,-1.646341443,4.268292904,-11.64634132,0.367675781,0.002441406,0.940917969,1.402438998,4.756097794,6.097560883,-0.965332031,-0.049804688,0.263183594,0,-2.317073107,1.768292665,0.291992188,0.07421875,0.932617188,-2.439024448,4.634146214,11.70731735,-0.990722656,0.0625,0.145019531,-0.48780489,6.524390221,-0.731707335,0
54400,0.277832031,0.123046875,0.741210938,53.29268265,111.7682953,41.28048706,-0.075683594,-0.473144531,-0.740234375,33.841465,14.81707287,-6.036585331,-0.132324219,0.450195313,0.795898438,79.02439117,5.670731544,-7.5,-0.124023438,0.782714844,-0.549316406,1.341463447,2.621951103,5.365853786,-0.088867188,-0.072753906,0.896484375,-22.62195206,-1.097561002,6.341463566,0.23046875,0.06640625,1.025878906,-5.914634228,3.963414669,-7.743902206,0.352050781,0.153808594,0.922363281,5.609755993,2.560975552,9.207317352,-0.931152344,-0.13671875,0.317382813,4.939024448,-3.170731783,-6.524390221,0.346679688,0.071777344,0.96484375,0.975609779,6.585365772,17.25609779,-0.967773438,0.119628906,0.161132813,-9.451219559,5.670731544,-2.073170662,0
54450,-0.012207031,0.282714844,0.731445313,43.35365677,89.51219177,22.92682838,-0.049316406,-0.35546875,-0.708496094,8.292682648,-8.10975647,-4.878048897,-0.131835938,0.484863281,0.811035156,-13.59756088,-4.085365772,-1.219512224,-0.145019531,0.703613281,-0.545898438,-3.414634228,-0.975609779,-4.268292904,-0.004882813,-0.077636719,0.9453125,27.62195206,3.536585331,1.280487776,0.140136719,-0.117675781,0.973144531,-4.329268456,-0.731707335,-11.70731735,0.433105469,0.104003906,0.881835938,0.243902445,8.231707573,11.46341419,-0.939453125,-0.081542969,0.296386719,-14.39024353,-4.085365772,-8.170731544,0.333007813,0.160644531,0.943847656,-5.121951103,13.23170757,13.71951199,-1.007324219,0.107421875,0.140625,-13.53658581,6.768292904,-3.292682886,0
54500,0.013671875,0.241210938,0.813476563,29.39024353,60.36585236,18.1707325,-0.128417969,-0.57421875,-0.845214844,-36.64634323,-24.87804794,-9.085366249,-0.175292969,0.378417969,0.847167969,-42.19512177,0.609756112,5.609755993,-0.080566406,0.764648438,-0.635742188,5.914634228,-7.01219511,-4.817073345,0.042480469,-0.041015625,1.181152344,22.19512177,7.01219511,-4.390244007,0.238769531,-0.080078125,1.087402344,10.54878044,-9.024390221,-1.097561002,0.375,0.090332031,0.915039063,-4.329268456,5.609755993,18.65853691,-0.958496094,-0.169921875,0.306152344,-20.36585426,-5.121951103,-8.414633751,0.30078125,0.109375,0.951660156,-11.52439022,12.19512177,20.79268265,-0.987304688,0.112792969,0.153808594,-5.975609779,9.268292427,-9.878048897,0
54550,-0.028808594,0.17578125,0.936523438,18.29268265,30.85365868,5.243902206,-0.007324219,-0.590820313,-0.797851563,-21.03658485,-23.71951294,-1.768292665,-0.222167969,0.237304688,1.004882813,-44.20731735,-0.609756112,5.914634228,-0.092285156,0.831054688,-0.733398438,28.90243912,27.56097603,12.07317066,0.055664063,0.141601563,1.111328125,28.78048706,0.060975611,-4.939024448,0.310058594,0.109375,0.96875,-8.048780441,-13.59756088,6.402439117,0.331054688,0.026855469,0.90234375,-7.98780489,6.951219559,22.37804794,-0.934570313,-0.153320313,0.296875,-12.31707287,-8.475609779,-11.95121956,0.162109375,0.005859375,0.935058594,-15.30487823,8.963414192,22.62195206,-1.00390625,0.051757813,0.1328125,-9.512195587,8.902439117,-17.37804794,0
54600,-0.104003906,0.155761719,0.911621094,18.10975647,31.40243912,-9.146341324,-0.174316406,-0.59765625,-0.855957031,-5.243902206,-2.256097555,0.792682946,-0.239746094,0.183105469,1.017578125,-36.46341324,-0.365853667,6.158536434,-0.074707031,0.763671875,-0.69921875,1.585365891,-22.07317162,2.256097555,-0.061035156,0.090820313,0.96875,-8.170731544,-0.914634168,-6.463414669,0.319335938,0.141601563,0.895996094,-17.56097603,0,-2.256097555,0.337890625,0.034667969,0.90625,-12.6219511,-2.560975552,23.59756088,-0.966796875,-0.149414063,0.281738281,1.768292665,-10.85365868,-9.939023972,0.188964844,-0.118164063,0.965820313,-12.01219559,-2.804877996,14.45121956,-1.013183594,0.024414063,0.107910156,-10.67073154,3.597560883,-17.5,0
54650,-0.118164063,0.143066406,0.933105469,7.682926655,20.9146347,-6.341463566,-0.071289063,-0.511230469,-0.807617188,-19.87804794,-8.170731544,5.792683125,-0.201171875,0.196777344,1.005859375,-21.15853691,-7.682926655,6.707316875,-0.319335938,0.749511719,-0.584960938,-13.29268265,-4.573170662,7.01219511,-0.0546875,0.120117188,0.909667969,5.121951103,-1.158536553,-3.963414669,0.320800781,0.082519531,0.916015625,-20.97560883,-0.731707335,-3.048780441,0.368164063,-0.07421875,0.91015625,-3.475609779,-11.15853691,12.80487823,-0.946289063,-0.194335938,0.30859375,-3.780487776,-11.09756088,-10.1219511,0.124511719,-0.113769531,0.937988281,-12.98780441,-14.20731735,4.207316875,-1.014160156,0.012207031,0.108398438,-1.585365891,-0.853658557,-7.804878235,0
54700,-0.006347656,0.153320313,0.942871094,4.024390221,4.085365772,2.317073107,-0.077148438,-0.619628906,-0.888183594,-19.0853653,-1.219512224,2.804877996,-0.189941406,0.286621094,0.976074219,-11.52439022,-6.158536434,3.963414669,-0.083496094,0.781738281,-0.630859375,-10.06097603,9.512195587,7.621951103,-0.047363281,0.0859375,1.0546875,-6.829268456,2.01219511,0.182926834,0.261230469,0.045410156,0.89453125,-25.36585426,19.81707382,4.573170662,0.305664063,-0.062011719,0.904296875,-8.414633751,-19.87804794,10.85365868,-0.919921875,-0.248046875,0.338378906,6.036585331,-10.30487823,-5.975609779,0.191894531,-0.115722656,0.97265625,-1.768292665,-23.90243912,-6.158536434,-0.999511719,-0.057128906,0.126464844,5.365853786,-7.98780489,-1.524390221,0
54750,-0.039550781,0.162597656,0.987304688,9.817072868,-6.097560883,4.756097794,-0.055175781,-0.514648438,-0.8671875,-9.146341324,-5.670731544,2.439024448,-0.140136719,0.25,0.963867188,-26.5853653,-2.378048897,5.243902206,-0.078613281,0.763671875,-0.6484375,-2.256097555,14.02439022,3.292682886,-0.020996094,0.03515625,1.060546875,1.768292665,-0.914634168,-2.378048897,0.245605469,-0.035644531,0.906738281,-4.085365772,28.04878044,1.646341443,0.4609375,-0.117675781,0.885253906,-5.304878235,-28.96341515,-1.768292665,-0.942382813,-0.141601563,0.313964844,7.926829338,-10,-0.853658557,0.276367188,0.015136719,0.955078125,-6.463414669,-25.73170662,-14.57317066,-1.018066406,-0.00390625,0.111328125,20.36585426,-13.71951199,7.621951103,0
54800,0.059082031,0.176269531,1.021484375,13.29268265,-0.914634168,3.231707335,-0.050292969,-0.541015625,-0.874511719,-12.74390221,-1.402438998,3.170731783,-0.154785156,0.195800781,1.006835938,-21.89024353,-1.158536553,2.682926893,-0.0703125,0.773925781,-0.662109375,-7.560975552,-0.975609779,4.939024448,-0.010253906,0.090332031,0.978027344,0.121951222,-0.731707335,-2.317073107,0.207519531,0.038574219,0.971679688,4.756097794,23.35365868,4.573170662,0.438964844,-0.071777344,0.892089844,-6.280488014,-27.43902397,-7.926829338,-0.912109375,-0.212890625,0.357421875,19.51219559,-7.073170662,2.317073107,0.326660156,-0.015136719,0.937988281,-8.10975647,-22.07317162,-14.8780489,-1.003417969,0.067382813,0.141113281,20.60975647,-17.01219559,9.085366249,0
54850,0.087890625,0.174804688,1.017578125,11.21951199,5.243902206,-5.792683125,-0.087402344,-0.508300781,-0.859375,-8.414633751,16.64634132,-0.365853667,-0.152832031,0.175292969,1.017578125,-10.97560978,-2.439024448,3.658536673,-0.0703125,0.772949219,-0.630859375,-9.756097794,-2.804877996,4.024390221,-0.020019531,0.067871094,1.014648438,2.256097555,-1.646341443,-1.951219559,0.174804688,0.034667969,1.036621094,5.182926655,26.34146309,8.658536911,0.557128906,-0.106445313,0.859375,-5.426829338,-22.56097603,-16.09756088,-0.931152344,-0.16796875,0.333007813,15.97560978,-4.451219559,5.548780441,0.399902344,0.002929688,0.949707031,-5.426829338,-13.29268265,-22.01219559,-0.99609375,0.040039063,0.147949219,12.5,-19.69512177,8.475609779,0
54900,0.076171875,0.220214844,1.011230469,5.304878235,6.097560883,-0.121951222,-0.059570313,-0.500976563,-0.8828125,-26.34146309,9.451219559,-1.829268336,-0.147949219,0.195800781,0.988769531,-1.463414669,-4.756097794,0.121951222,-0.07421875,0.770507813,-0.6328125,-9.451219559,2.195122004,4.695121765,-0.001464844,0.076660156,1.016601563,3.048780441,-1.219512224,-2.621951103,0.083496094,0.028808594,1.005371094,1.524390221,7.804878235,0.670731723,0.443359375,-0.009277344,0.871582031,-6.341463566,-24.0853653,-19.14634132,-0.958007813,-0.155273438,0.322753906,18.65853691,-8.10975647,2.743902445,0.365722656,0.041015625,0.897949219,-12.74390221,-15.67073154,-19.20731735,-0.998046875,0.077148438,0.184082031,24.81707382,-17.74390221,8.231707573,0
54950,0.090820313,0.223632813,1.048339844,4.085365772,14.08536625,-2.439024448,-0.063964844,-0.471191406,-0.877441406,-32.07316971,5.48780489,0.609756112,-0.153320313,0.197753906,0.977539063,-10.36585331,-4.024390221,0.426829278,-0.067871094,0.783691406,-0.62890625,-10.85365868,-2.926829338,3.353658438,-0.036132813,0.075683594,0.993164063,1.707317114,0.121951222,-2.926829338,0.231933594,0.057617188,1.028808594,-24.63414574,9.207317352,5.365853786,0.420898438,0.003417969,0.884765625,-4.695121765,-25.85365868,-17.74390221,-0.924316406,-0.119628906,0.365722656,3.353658438,-11.76829243,0.121951222,0.418945313,-0.045410156,0.948242188,-12.86585331,-18.65853691,-18.29268265,-0.980957031,0.087890625,0.213378906,13.10975647,-19.93902397,8.048780441,0
55000,0.114257813,0.232910156,1.057128906,2.073170662,24.02439117,-4.939024448,-0.052734375,-0.440429688,-0.904785156,-44.87804794,0.060975611,-2.195122004,-0.148925781,0.181152344,0.990722656,-12.19512177,-5.426829338,-1.219512224,-0.125976563,0.787597656,-0.61328125,-6.402439117,-0.304878056,0.548780501,0.002929688,0.075195313,1.00390625,0.731707335,-0.48780489,0.304878056,0.219726563,-0.081054688,1.022949219,-5,16.76829338,0.48780489,0.475097656,0.062988281,0.841308594,-8.536585808,-31.15853691,-7.134146214,-0.916503906,-0.115234375,0.387207031,11.03658581,-8.10975647,-5.975609779,0.555664063,0.030273438,0.916015625,-10.48780441,-13.04878044,-8.658536911,-0.994140625,0.079101563,0.229492188,2.682926893,-17.92682838,4.817073345,0
55050,0.075683594,0.21484375,0.999511719,-2.256097555,33.4146347,-13.53658581,-0.055175781,-0.411132813,-0.929199219,-23.29268265,-2.073170662,-1.463414669,-0.121582031,0.157714844,1.013671875,-12.92682934,-3.597560883,-0.121951222,-0.073730469,0.779296875,-0.639160156,3.841463327,2.195122004,0.792682946,-0.020996094,0.034667969,1.030273438,1.524390221,0.548780501,0.426829278,0.096191406,-0.126464844,1.032226563,-6.890244007,12.68292713,6.219511986,0.758789063,0.005371094,0.82421875,-11.58536625,-16.64634132,-2.378048897,-0.918457031,-0.086425781,0.396484375,-5.670731544,-2.01219511,-6.951219559,0.606933594,0.008789063,0.915527344,-4.695121765,-2.134146452,3.597560883,-0.955078125,0.167480469,0.26953125,6.707316875,-9.024390221,-1.646341443,0
55100,-0.075683594,0.172851563,0.965332031,-5.914634228,29.39024353,-12.74390221,-0.060546875,-0.40234375,-0.936035156,-0.182926834,-1.463414669,1.097561002,-0.098632813,0.137207031,0.988769531,-8.780488014,-0.731707335,-0.304878056,-0.073242188,0.778808594,-0.630859375,1.890243888,-0.121951222,-0.48780489,-0.028320313,0.115234375,0.985839844,6.890244007,0.121951222,-1.585365891,0.061523438,-0.223632813,1.107910156,-10,-2.439024448,5.182926655,0.647949219,0.016113281,0.802734375,-11.64634132,-1.951219559,5.121951103,-0.918457031,-0.219726563,0.374023438,-10.18292713,0.975609779,-7.98780489,0.488769531,0.025878906,0.91796875,-5.853658676,7.926829338,3.597560883,-0.975585938,0.096679688,0.262207031,0.243902445,0.548780501,-8.597560883,0
55150,-0.197265625,0.12109375,0.961425781,-2.073170662,26.34146309,-14.32926846,-0.061035156,-0.408203125,-0.913574219,7.926829338,-4.024390221,1.646341443,-0.123535156,0.153808594,0.989257813,-5.426829338,1.219512224,-0.609756112,-0.068359375,0.780273438,-0.633789063,0.975609779,1.219512224,1.097561002,-0.037597656,0.121582031,1.01953125,-2.439024448,2.5,-1.097561002,0.035644531,-0.206054688,1.033691406,6.463414669,-12.07317066,-2.682926893,0.54296875,-0.051757813,0.831054688,-9.756097794,3.902439117,8.597560883,-0.928710938,-0.188964844,0.366210938,-11.21951199,0.48780489,-7.926829338,0.405273438,-0.033203125,0.907226563,-8.536585808,8.170731544,9.939023972,-0.986816406,0.086425781,0.2265625,-5.304878235,5.975609779,-13.35365868,0
55200,-0.125976563,0.181152344,0.970703125,4.634146214,17.98780441,-13.10975647,-0.068359375,-0.413574219,-0.909179688,3.475609779,-2.073170662,0.731707335,-0.16015625,0.156738281,1.001953125,-10.54878044,1.158536553,0.243902445,-0.070800781,0.776367188,-0.624023438,1.890243888,1.768292665,0.975609779,-0.025390625,0.072265625,1.006835938,-0.731707335,1.524390221,-1.402438998,0.205078125,-0.041503906,0.946289063,-1.646341443,-17.62195206,2.378048897,0.527832031,-0.049804688,0.84375,-12.31707287,4.756097794,10.54878044,-0.916503906,-0.145507813,0.372070313,-6.890244007,-0.609756112,-9.146341324,0.385253906,-0.088867188,0.929199219,-9.085366249,10.24390221,14.20731735,-0.975585938,0.052246094,0.237792969,-8.536585808,7.134146214,-15.48780441,0
55250,-0.158203125,0.206542969,0.912109375,4.573170662,17.5,-9.878048897,-0.070800781,-0.410644531,-0.916015625,-7.378048897,-2.134146452,0.853658557,-0.158691406,0.111816406,1.006835938,-7.865853786,0.182926834,-0.975609779,-0.066894531,0.779785156,-0.644042969,-4.268292904,-0.304878056,0.182926834,-0.037597656,0.104003906,1.003417969,-3.048780441,4.085365772,-1.341463447,0.159179688,-0.051757813,1.099121094,6.585365772,-10.60975647,-1.097561002,0.548828125,-0.045898438,0.832519531,-8.597560883,6.890244007,14.02439022,-0.895507813,-0.250488281,0.383789063,-6.585365772,1.646341443,-9.939023972,0.386230469,-0.135253906,0.940429688,-7.317073345,17.37804794,8.902439117,-0.986328125,0.040527344,0.211425781,-11.76829243,6.951219559,-13.90243912,0
55300,-0.217285156,0.206054688,0.905273438,-1.158536553,9.817072868,-10.36585331,-0.071289063,-0.407226563,-0.915039063,-2.195122004,2.5,-2.317073107,-0.154296875,0.106445313,1.01171875,-5.914634228,0.914634168,0.731707335,-0.088378906,0.780761719,-0.619140625,-0.365853667,-0.060975611,-0.792682946,-0.03515625,0.084472656,1.026855469,-0.609756112,1.890243888,-0.609756112,0.143066406,-0.068847656,1.1328125,-4.817073345,-4.451219559,0.609756112,0.631347656,-0.118652344,0.81640625,-3.780487776,12.56097603,11.95121956,-0.891601563,-0.252929688,0.372558594,-2.560975552,7.195121765,-5,0.349121094,-0.092773438,0.930175781,-8.902439117,21.5853653,2.317073107,-0.978027344,0.049316406,0.211914063,0.060975611,8.292682648,-7.98780489,0
