ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
28450,-0.427734375,0.910644531,0.041015625,-0.304878056,0.792682946,-3.048780441,-0.96484375,-0.282714844,0.040527344,-0.304878056,-0.609756112,0.731707335,-0.824707031,-0.326171875,0.498046875,0.182926834,0.853658557,0,0.185058594,-0.489257813,-0.859375,-2.926829338,2.98780489,2.378048897,0.790527344,-0.215820313,0.569335938,-1.402438998,3.841463327,-3.231707335,-0.976074219,-0.047851563,-0.166992188,-0.853658557,0.548780501,-0.731707335,-0.398925781,-0.316894531,0.864746094,-0.060975611,0.792682946,0.243902445,-0.899414063,-0.359375,-0.254882813,-0.731707335,0.182926834,0.365853667,-0.51953125,0.206054688,0.833496094,-1.402438998,-0.182926834,0.609756112,-0.853515625,0.340820313,-0.416015625,-0.48780489,0.121951222,0.182926834,1
28500,-0.429199219,0.899414063,0.04296875,0.060975611,-0.304878056,-2.134146452,-0.961425781,-0.278808594,0.044433594,-0.060975611,-0.182926834,0.914634168,-0.823242188,-0.322753906,0.498046875,-0.670731723,0.670731723,0.121951222,0.184082031,-0.48828125,-0.854980469,-1.036585331,1.951219559,1.707317114,0.785644531,-0.21875,0.56640625,-3.475609779,2.5,-1.402438998,-0.983886719,-0.049316406,-0.165527344,-0.426829278,0.609756112,0.182926834,-0.396484375,-0.311035156,0.864746094,-0.609756112,0.853658557,0.548780501,-0.904785156,-0.359375,-0.253417969,-1.036585331,0.060975611,0.426829278,-0.51953125,0.200195313,0.834960938,-1.646341443,-0.243902445,0.121951222,-0.85546875,0.333496094,-0.412109375,-0.975609779,0.243902445,0,1
28550,-0.428222656,0.899902344,0.048828125,-0.548780501,-0.609756112,-1.280487776,-0.966796875,-0.283691406,0.043945313,-1.463414669,-0.182926834,0.060975611,-0.823730469,-0.327148438,0.498046875,-2.195122004,0.121951222,-0.426829278,0.184570313,-0.462890625,-0.865722656,-2.134146452,0.853658557,2.682926893,0.781738281,-0.236328125,0.561035156,-0.731707335,1.463414669,-0.975609779,-0.986816406,-0.032226563,-0.173828125,-0.48780489,1.036585331,-0.609756112,-0.395996094,-0.312988281,0.866210938,0,0.609756112,0.670731723,-0.898925781,-0.360839844,-0.254882813,-0.853658557,0.304878056,0.243902445,-0.518554688,0.195800781,0.836914063,-0.731707335,0.121951222,0.792682946,-0.854980469,0.333496094,-0.409179688,-1.036585331,0.243902445,0.182926834,1
28600,-0.416992188,0.904296875,0.058105469,-0.304878056,-0.060975611,-0.365853667,-0.96875,-0.280273438,0.040527344,-0.304878056,0.792682946,-0.182926834,-0.824707031,-0.326660156,0.494628906,-2.439024448,-0.121951222,-0.48780489,0.186035156,-0.461914063,-0.865722656,-2.378048897,0.243902445,2.621951103,0.78515625,-0.219238281,0.567382813,-1.219512224,1.463414669,-1.707317114,-0.990722656,-0.038574219,-0.173828125,-0.48780489,0.548780501,-0.975609779,-0.393066406,-0.315429688,0.865722656,-0.243902445,0.914634168,0.609756112,-0.903320313,-0.357910156,-0.254394531,-0.670731723,0.304878056,0.48780489,-0.518066406,0.193359375,0.833984375,-1.158536553,-0.182926834,0,-0.856445313,0.329589844,-0.411132813,-0.121951222,0.121951222,0.48780489,1
28650,-0.415527344,0.900878906,0.056640625,-0.792682946,0.914634168,-0.304878056,-0.964355469,-0.274414063,0.047363281,-1.280487776,0.731707335,-0.121951222,-0.825683594,-0.328125,0.494140625,-0.609756112,-0.182926834,-1.036585331,0.19140625,-0.469726563,-0.867675781,-3.536585331,0.365853667,2.560975552,0.79296875,-0.219238281,0.561523438,-0.426829278,1.829268336,-2.439024448,-0.979980469,-0.030273438,-0.174316406,-0.975609779,0.243902445,-1.402438998,-0.398925781,-0.310546875,0.864257813,-0.426829278,0.853658557,0.365853667,-0.901367188,-0.359375,-0.252441406,-0.975609779,0.243902445,0.365853667,-0.517578125,0.208984375,0.835449219,-0.304878056,0.48780489,0.304878056,-0.855957031,0.337402344,-0.417480469,-0.731707335,0.304878056,0.853658557,1
28700,-0.418945313,0.902832031,0.052246094,0.304878056,1.219512224,-0.792682946,-0.9609375,-0.28515625,0.046875,-1.280487776,0.304878056,-0.365853667,-0.82421875,-0.326171875,0.493652344,0.060975611,0.182926834,-0.365853667,0.187011719,-0.478515625,-0.865234375,-3.902439117,0.426829278,1.402438998,0.785644531,-0.229492188,0.568847656,0.731707335,2.073170662,-2.621951103,-0.987792969,-0.05078125,-0.178222656,-1.219512224,1.158536553,-0.792682946,-0.400390625,-0.306152344,0.864257813,-0.792682946,0.670731723,0.365853667,-0.903808594,-0.355957031,-0.250976563,-1.280487776,0.121951222,-0.121951222,-0.51953125,0.216308594,0.837890625,-0.792682946,0.182926834,0.365853667,-0.852050781,0.337402344,-0.410644531,-0.121951222,0.121951222,0.426829278,1
28750,-0.425292969,0.900390625,0.049316406,0.121951222,2.560975552,-0.48780489,-0.97265625,-0.287109375,0.041015625,0.121951222,0.426829278,-0.182926834,-0.822753906,-0.330078125,0.499023438,-0.670731723,-0.121951222,-0.548780501,0.19140625,-0.482421875,-0.865722656,0.060975611,0,0.975609779,0.785644531,-0.215332031,0.5859375,-2.01219511,-0.121951222,-1.768292665,-0.997070313,-0.040527344,-0.182617188,-1.036585331,0.182926834,0.121951222,-0.399902344,-0.313476563,0.867675781,-1.341463447,0.853658557,0.182926834,-0.902832031,-0.360351563,-0.257324219,-1.219512224,-0.060975611,-0.426829278,-0.515625,0.205566406,0.836914063,-1.768292665,0,0.243902445,-0.854003906,0.338867188,-0.414550781,-0.914634168,0.243902445,-0.060975611,1
28800,-0.437011719,0.906738281,0.045410156,-0.792682946,1.463414669,-0.060975611,-0.962402344,-0.279785156,0.041992188,-0.182926834,0.121951222,-0.121951222,-0.819335938,-0.329589844,0.497070313,-0.48780489,0.060975611,-0.731707335,0.19140625,-0.474609375,-0.862792969,1.524390221,-0.365853667,0.182926834,0.792480469,-0.219726563,0.5546875,-2.378048897,-0.670731723,-0.060975611,-0.983398438,-0.041015625,-0.178710938,-0.121951222,-0.426829278,-0.48780489,-0.398925781,-0.318847656,0.859375,-0.670731723,0.609756112,0.48780489,-0.899414063,-0.361816406,-0.256835938,-1.036585331,0,0.121951222,-0.522460938,0.205566406,0.836425781,-1.219512224,0,0.609756112,-0.855957031,0.334960938,-0.410644531,-0.975609779,0.243902445,-0.243902445,1
28850,-0.428710938,0.908691406,0.049804688,-0.792682946,0.609756112,-0.182926834,-0.965820313,-0.279785156,0.040527344,-0.304878056,0.548780501,-0.243902445,-0.824707031,-0.333984375,0.497558594,-0.243902445,-0.121951222,-0.121951222,0.1953125,-0.4765625,-0.8671875,0.609756112,-0.182926834,0,0.786132813,-0.216796875,0.571777344,-1.646341443,-0.731707335,1.158536553,-0.986816406,-0.047363281,-0.182617188,-1.036585331,0.182926834,-0.670731723,-0.397949219,-0.317871094,0.860839844,-0.670731723,0.853658557,0.182926834,-0.905761719,-0.359375,-0.250976563,-0.975609779,-0.182926834,0.426829278,-0.517578125,0.199707031,0.836914063,-1.524390221,0,0.48780489,-0.854492188,0.335449219,-0.413085938,-0.853658557,0.182926834,0,1
28900,-0.425292969,0.907714844,0.058105469,-1.707317114,0.48780489,0.609756112,-0.966796875,-0.272460938,0.039550781,-1.585365891,0.426829278,-0.243902445,-0.822265625,-0.325683594,0.498535156,0.243902445,-0.426829278,0,0.189453125,-0.46484375,-0.864257813,1.097561002,-0.426829278,0.182926834,0.790039063,-0.224609375,0.555664063,-1.219512224,-0.48780489,1.158536553,-0.984863281,-0.045410156,-0.182617188,-0.182926834,-0.426829278,-0.548780501,-0.396484375,-0.312011719,0.864746094,0.121951222,0.609756112,0.365853667,-0.8984375,-0.360351563,-0.258300781,-1.158536553,0,0.48780489,-0.517089844,0.202636719,0.83984375,-1.646341443,-0.243902445,1.341463447,-0.854492188,0.335449219,-0.412109375,-1.158536553,0.304878056,0.365853667,1
28950,-0.422363281,0.897949219,0.057617188,-1.768292665,0.975609779,0.426829278,-0.96484375,-0.287597656,0.040527344,-2.804877996,0.426829278,-0.243902445,-0.821777344,-0.322753906,0.498535156,-0.365853667,-0.48780489,0.365853667,0.188476563,-0.465332031,-0.864746094,0.121951222,-0.48780489,0,0.787109375,-0.218261719,0.560058594,-1.280487776,-0.670731723,0.548780501,-0.986816406,-0.04296875,-0.178222656,0.060975611,-0.853658557,-0.853658557,-0.391113281,-0.306640625,0.863769531,-0.304878056,0.731707335,0.609756112,-0.909179688,-0.359375,-0.250488281,-0.914634168,0.060975611,0.365853667,-0.517578125,0.19921875,0.8359375,-0.48780489,0,0.48780489,-0.854980469,0.334472656,-0.412109375,-0.060975611,0.182926834,0.670731723,1
29000,-0.421386719,0.891601563,0.062011719,-0.426829278,0.853658557,0.548780501,-0.965332031,-0.2890625,0.041503906,-1.280487776,0.365853667,-0.182926834,-0.823242188,-0.326660156,0.497070313,-0.731707335,-0.243902445,-0.060975611,0.188476563,-0.459472656,-0.866699219,-0.365853667,-1.036585331,1.158536553,0.786621094,-0.224121094,0.569824219,-1.280487776,-0.853658557,-0.548780501,-0.987792969,-0.035644531,-0.178222656,0.121951222,-0.365853667,-0.548780501,-0.398925781,-0.312988281,0.864746094,-0.609756112,0.731707335,0.670731723,-0.901855469,-0.360839844,-0.2578125,-1.280487776,0.060975611,0.304878056,-0.520019531,0.205078125,0.837890625,-0.548780501,0.243902445,0.48780489,-0.854492188,0.334960938,-0.411621094,-0.48780489,0.121951222,0.670731723,1
29050,-0.421875,0.896972656,0.0546875,0.914634168,1.646341443,0.304878056,-0.966796875,-0.289550781,0.040527344,-1.097561002,0.121951222,0,-0.824707031,-0.324707031,0.500488281,-0.121951222,0.182926834,-0.060975611,0.182128906,-0.46875,-0.864746094,-1.402438998,-0.975609779,1.829268336,0.786621094,-0.227050781,0.563476563,-0.975609779,-0.365853667,-1.890243888,-0.985839844,-0.041503906,-0.181640625,0.060975611,-0.670731723,-0.304878056,-0.396484375,-0.309570313,0.859863281,-0.365853667,0.548780501,0.48780489,-0.905273438,-0.360839844,-0.251464844,-0.914634168,0.060975611,0.182926834,-0.520019531,0.212890625,0.834472656,-1.219512224,0.121951222,0.365853667,-0.853515625,0.337890625,-0.414550781,-0.365853667,-0.060975611,0.609756112,1
29100,-0.424316406,0.90234375,0.0546875,1.585365891,1.219512224,0.670731723,-0.966796875,-0.291992188,0.041503906,0.060975611,0.121951222,0,-0.825683594,-0.321777344,0.500976563,-0.975609779,0.060975611,-0.609756112,0.187011719,-0.46875,-0.86328125,-1.402438998,-1.036585331,2.682926893,0.790039063,-0.213378906,0.560546875,-1.097561002,-0.853658557,-2.5,-0.984863281,-0.038085938,-0.177246094,0.121951222,-0.731707335,-0.48780489,-0.397460938,-0.3125,0.866210938,-0.48780489,0.609756112,0.182926834,-0.901367188,-0.360351563,-0.253417969,-1.036585331,-0.121951222,0.304878056,-0.522460938,0.207519531,0.834472656,-1.402438998,0.243902445,0.48780489,-0.854003906,0.339355469,-0.414550781,-1.097561002,0.426829278,0.182926834,1
29150,-0.4140625,0.892089844,0.059082031,3.170731783,0.731707335,-0.182926834,-0.968261719,-0.282226563,0.038574219,-0.365853667,-0.060975611,0,-0.818847656,-0.330566406,0.493652344,-0.365853667,0.304878056,-0.792682946,0.167480469,-0.469726563,-0.85546875,-1.097561002,-3.048780441,2.5,0.774414063,-0.220214844,0.559082031,-1.280487776,-0.609756112,-2.5,-0.981933594,-0.039550781,-0.1796875,0.304878056,-0.48780489,-0.548780501,-0.397949219,-0.309570313,0.86328125,-0.304878056,0.48780489,0.365853667,-0.901367188,-0.359375,-0.256835938,-1.097561002,0.182926834,-0.060975611,-0.519042969,0.206054688,0.840332031,-1.463414669,-0.060975611,0.48780489,-0.854003906,0.3359375,-0.412597656,-0.975609779,0.182926834,-0.121951222,1
29200,-0.413574219,0.899902344,0.048339844,4.939024448,2.560975552,-0.914634168,-0.961914063,-0.2890625,0.041503906,0.609756112,-0.182926834,0.426829278,-0.821289063,-0.322753906,0.501464844,0.121951222,0.365853667,-0.121951222,0.184082031,-0.451660156,-0.873535156,-1.829268336,-2.804877996,3.902439117,0.791015625,-0.234375,0.557128906,-2.865853548,-1.158536553,-4.207316875,-0.990234375,-0.0390625,-0.177246094,0.426829278,-1.036585331,-0.792682946,-0.395996094,-0.311035156,0.8671875,-0.792682946,0.609756112,0.182926834,-0.907226563,-0.355957031,-0.252929688,-1.097561002,0.060975611,0.365853667,-0.519042969,0.198242188,0.836425781,-1.463414669,0.121951222,0.426829278,-0.850585938,0.337890625,-0.413574219,-0.609756112,-0.060975611,0.182926834,1
29250,-0.419921875,0.91796875,0.041503906,3.780487776,3.475609779,0.731707335,-0.971191406,-0.284667969,0.04296875,1.402438998,0.365853667,0.304878056,-0.825683594,-0.328125,0.497070313,-1.951219559,0.182926834,-0.914634168,0.186523438,-0.478515625,-0.873046875,-4.756097794,-2.317073107,2.682926893,0.8046875,-0.219726563,0.566894531,1.158536553,-0.609756112,-5.731707096,-0.990234375,-0.045410156,-0.180175781,0.548780501,-0.548780501,-0.48780489,-0.396484375,-0.315429688,0.864746094,-0.304878056,0.609756112,0.182926834,-0.899414063,-0.361816406,-0.2578125,-0.975609779,0.121951222,0.548780501,-0.519042969,0.204589844,0.837890625,-1.036585331,-0.060975611,0.365853667,-0.854003906,0.336914063,-0.412597656,-0.914634168,0.243902445,0.365853667,1
29300,-0.428710938,0.930664063,0.027832031,1.768292665,3.109755993,0.914634168,-0.967773438,-0.282714844,0.038574219,-0.182926834,0.121951222,-0.121951222,-0.821289063,-0.326171875,0.496582031,-0.853658557,0.426829278,-1.097561002,0.185058594,-0.489746094,-0.873046875,-3.841463327,-1.036585331,2.317073107,0.80859375,-0.209472656,0.562011719,0.548780501,0,-4.573170662,-0.98046875,-0.037109375,-0.177734375,0.243902445,-0.670731723,-0.975609779,-0.397949219,-0.309570313,0.863769531,-0.304878056,0.792682946,-0.121951222,-0.905273438,-0.356445313,-0.252441406,-0.975609779,0.060975611,0.304878056,-0.519042969,0.205078125,0.834472656,-1.463414669,-0.060975611,0.426829278,-0.855957031,0.3359375,-0.412597656,-0.365853667,-0.060975611,0.182926834,1
29350,-0.426269531,0.921386719,0.024414063,-0.48780489,1.829268336,1.219512224,-0.960449219,-0.285644531,0.041015625,0.853658557,0.060975611,-0.426829278,-0.823242188,-0.329589844,0.498046875,-0.609756112,0.243902445,-0.304878056,0.182128906,-0.50390625,-0.873535156,1.219512224,-0.792682946,0.792682946,0.8125,-0.208496094,0.569335938,-0.731707335,-1.097561002,-1.097561002,-0.985839844,-0.052734375,-0.175292969,-0.121951222,0,0.182926834,-0.394042969,-0.312988281,0.865234375,-0.121951222,0.731707335,0.304878056,-0.904296875,-0.362304688,-0.254394531,-0.914634168,0.121951222,0.365853667,-0.518066406,0.200683594,0.836425781,-1.341463447,-0.121951222,0.426829278,-0.854003906,0.338867188,-0.411621094,-1.280487776,0.243902445,0.060975611,1
29400,-0.424804688,0.913085938,0.03125,-1.707317114,0.48780489,1.158536553,-0.965332031,-0.267578125,0.038085938,0.609756112,0.48780489,0.060975611,-0.821289063,-0.326660156,0.49609375,-0.853658557,-0.121951222,0.121951222,0.180175781,-0.478515625,-0.870605469,2.560975552,-0.48780489,0.243902445,0.806152344,-0.200683594,0.563476563,-1.951219559,-2.317073107,1.463414669,-0.991210938,-0.036621094,-0.178222656,-0.304878056,-0.060975611,-0.365853667,-0.394042969,-0.311523438,0.865722656,-0.48780489,0.792682946,0.48780489,-0.899902344,-0.360351563,-0.258300781,-0.914634168,0.121951222,0.243902445,-0.510253906,0.21484375,0.842773438,-2.439024448,-0.609756112,2.134146452,-0.858886719,0.3359375,-0.411621094,-0.975609779,0.060975611,0.365853667,1
29450,-0.412597656,0.895996094,0.041503906,-1.890243888,0.060975611,0.975609779,-0.9609375,-0.276367188,0.042480469,-2.560975552,0.182926834,-0.365853667,-0.821289063,-0.328613281,0.495605469,0.304878056,-0.48780489,1.097561002,0.171386719,-0.462402344,-0.870117188,2.560975552,-0.914634168,0.121951222,0.799804688,-0.229492188,0.553710938,-3.109755993,-2.134146452,1.768292665,-0.986328125,-0.043457031,-0.176757813,0.426829278,-1.646341443,-0.426829278,-0.393554688,-0.30859375,0.864746094,-0.48780489,0.731707335,0.731707335,-0.905273438,-0.358886719,-0.253417969,-1.463414669,0.182926834,0.243902445,-0.51171875,0.200683594,0.834960938,-1.036585331,-0.182926834,0.792682946,-0.851074219,0.340820313,-0.413574219,-0.121951222,0.182926834,0.48780489,1
29500,-0.403808594,0.895996094,0.04296875,-0.304878056,1.524390221,1.402438998,-0.966308594,-0.283203125,0.044433594,-1.646341443,0.365853667,0.243902445,-0.827148438,-0.330566406,0.497558594,1.341463447,-0.792682946,0.548780501,0.159179688,-0.473632813,-0.854980469,-0.975609779,-2.743902445,-0.609756112,0.785644531,-0.231445313,0.541992188,-0.243902445,-1.890243888,0.365853667,-0.983398438,-0.041992188,-0.183105469,0.121951222,-0.48780489,-0.548780501,-0.40234375,-0.317382813,0.865722656,-0.853658557,0.670731723,0.426829278,-0.903320313,-0.359863281,-0.256835938,-1.097561002,-0.48780489,0.304878056,-0.525878906,0.206542969,0.838867188,-0.975609779,0.182926834,0.914634168,-0.856445313,0.332519531,-0.412109375,-0.914634168,0.670731723,0.365853667,1
29550,-0.41015625,0.902832031,0.040039063,0.914634168,2.98780489,0.670731723,-0.969238281,-0.283691406,0.041992188,-2.865853548,0.304878056,0.304878056,-0.822753906,-0.321777344,0.500488281,1.219512224,-0.670731723,0.060975611,0.165039063,-0.475585938,-0.859863281,-0.548780501,-3.170731783,0.304878056,0.790527344,-0.212890625,0.554199219,1.707317114,-2.073170662,-0.853658557,-0.990722656,-0.04296875,-0.178222656,-0.365853667,-0.304878056,0.182926834,-0.396972656,-0.314453125,0.860351563,-0.060975611,0.670731723,0.426829278,-0.901855469,-0.358886719,-0.253417969,-0.731707335,-0.243902445,0.426829278,-0.522460938,0.202148438,0.830078125,-0.853658557,0.060975611,0.304878056,-0.854980469,0.338867188,-0.412597656,0,0,0.426829278,1
29600,-0.4140625,0.914550781,0.036621094,0.853658557,2.621951103,1.829268336,-0.96484375,-0.296386719,0.040527344,-2.01219511,0.426829278,0.121951222,-0.822753906,-0.315429688,0.505859375,1.036585331,-0.243902445,-0.182926834,0.167480469,-0.469726563,-0.871582031,-0.365853667,-2.378048897,0.48780489,0.805664063,-0.208007813,0.558105469,0.365853667,-2.621951103,-0.609756112,-0.983886719,-0.037597656,-0.178710938,0.121951222,0.060975611,-0.609756112,-0.395507813,-0.313964844,0.867675781,-0.304878056,0.548780501,-0.121951222,-0.90234375,-0.358398438,-0.254394531,-1.158536553,-0.060975611,0.731707335,-0.520507813,0.201171875,0.840332031,-0.792682946,0.243902445,0.304878056,-0.854003906,0.337890625,-0.415039063,-1.463414669,-0.060975611,0.121951222,1
29650,-0.41015625,0.913574219,0.034179688,0.48780489,2.073170662,2.01219511,-0.963867188,-0.295410156,0.041015625,-0.182926834,0.609756112,-0.792682946,-0.82421875,-0.31640625,0.502441406,-2.560975552,-0.48780489,-0.853658557,0.172363281,-0.47265625,-0.873535156,-1.524390221,-1.707317114,1.951219559,0.802734375,-0.205078125,0.5546875,-1.341463447,-2.01219511,-1.219512224,-0.98828125,-0.033203125,-0.172851563,0.243902445,-0.731707335,-0.670731723,-0.392089844,-0.309082031,0.866210938,-0.121951222,0.48780489,0.243902445,-0.903808594,-0.360351563,-0.252441406,-0.670731723,0.182926834,0.48780489,-0.516113281,0.208496094,0.837402344,-1.646341443,-0.060975611,0.975609779,-0.856445313,0.3359375,-0.409179688,-0.670731723,-0.121951222,0.243902445,1
29700,-0.408203125,0.913574219,0.034179688,0.731707335,1.280487776,1.768292665,-0.966308594,-0.278320313,0.036621094,-0.731707335,0.670731723,-0.060975611,-0.821777344,-0.33203125,0.497070313,-0.670731723,-0.121951222,-0.426829278,0.161621094,-0.48046875,-0.873046875,0.243902445,-1.524390221,1.829268336,0.811035156,-0.209960938,0.556152344,-0.609756112,-0.914634168,-1.829268336,-0.984375,-0.037109375,-0.171875,-0.975609779,-0.548780501,-0.731707335,-0.397949219,-0.307617188,0.865234375,-0.670731723,0.548780501,0.243902445,-0.903320313,-0.35546875,-0.25390625,-1.280487776,-0.060975611,0.182926834,-0.516601563,0.206054688,0.838378906,-1.036585331,-0.060975611,0.243902445,-0.856933594,0.336914063,-0.412109375,-0.365853667,0,0.48780489,1
29750,-0.400390625,0.936035156,0.032226563,-0.243902445,1.585365891,0.609756112,-0.967285156,-0.296875,0.037597656,-1.768292665,0,-0.060975611,-0.821289063,-0.316894531,0.503417969,-0.731707335,0.182926834,-0.548780501,0.165039063,-0.492675781,-0.879882813,-0.975609779,-0.609756112,0.121951222,0.831542969,-0.227050781,0.525390625,-0.609756112,-0.182926834,-0.914634168,-0.990234375,-0.047851563,-0.177734375,-0.426829278,0.304878056,-0.914634168,-0.399414063,-0.311035156,0.865234375,-0.792682946,0.609756112,0.48780489,-0.90234375,-0.360351563,-0.251953125,-1.158536553,0.060975611,0.121951222,-0.519042969,0.206542969,0.834960938,-0.670731723,0.365853667,0.060975611,-0.853027344,0.337402344,-0.4140625,-1.036585331,0.243902445,0.243902445,1
29800,-0.381347656,0.9453125,0.0390625,-2.804877996,1.463414669,-2.804877996,-0.965820313,-0.295410156,0.037597656,-0.060975611,0.060975611,0.182926834,-0.817871094,-0.327148438,0.502441406,-1.646341443,1.036585331,-0.853658557,0.17578125,-0.4921875,-0.88671875,-4.024390221,-0.792682946,-3.597560883,0.8359375,-0.248046875,0.540527344,3.719512224,1.951219559,-0.121951222,-0.979492188,-0.047851563,-0.178222656,-0.121951222,0.060975611,-0.48780489,-0.391601563,-0.312988281,0.86328125,-0.548780501,0.609756112,0.548780501,-0.901367188,-0.358886719,-0.254394531,-0.853658557,0.426829278,0.182926834,-0.522460938,0.211914063,0.838378906,-1.463414669,0.121951222,0.304878056,-0.854492188,0.337402344,-0.409667969,-0.914634168,0.243902445,-0.121951222,1
29850,-0.379394531,0.923339844,0.048339844,-4.146341324,4.939024448,-6.951219559,-0.9609375,-0.297851563,0.036621094,1.829268336,-0.670731723,0.304878056,-0.818359375,-0.330078125,0.500488281,-1.890243888,1.707317114,-0.182926834,0.181152344,-0.502441406,-0.892578125,-5.731707096,-1.463414669,-8.963414192,0.846679688,-0.25390625,0.548339844,9.695121765,2.865853548,-0.182926834,-0.990234375,-0.048828125,-0.177734375,0.609756112,-0.914634168,-0.060975611,-0.39453125,-0.320800781,0.863769531,-0.48780489,0.853658557,0.365853667,-0.901855469,-0.359375,-0.255371094,-0.975609779,0.243902445,0.609756112,-0.516601563,0.194824219,0.834960938,-1.707317114,-0.060975611,0.243902445,-0.854003906,0.333007813,-0.413574219,-1.280487776,0.304878056,-0.426829278,1
29900,-0.3984375,0.934570313,0.039550781,-2.560975552,6.036585331,-14.75609779,-0.961425781,-0.271484375,0.043945313,3.048780441,0,0.975609779,-0.823242188,-0.333496094,0.493164063,0.121951222,0.975609779,0.121951222,0.157714844,-0.559082031,-0.864746094,-19.20731735,-7.317073345,-9.512195587,0.852050781,-0.293945313,0.521972656,20.54878044,1.829268336,0.792682946,-0.984863281,-0.048339844,-0.183105469,1.402438998,-0.975609779,0.060975611,-0.397949219,-0.319824219,0.865234375,0.365853667,0.914634168,0.243902445,-0.903320313,-0.357910156,-0.258300781,-0.182926834,0.426829278,0.853658557,-0.521484375,0.198730469,0.83984375,-1.402438998,-0.48780489,1.219512224,-0.854980469,0.333984375,-0.411621094,-0.853658557,0,0.365853667,1
29950,-0.401855469,0.970703125,0.023925781,-1.524390221,7.743902206,-31.09756088,-0.962402344,-0.265136719,0.0390625,-0.670731723,-1.280487776,0.243902445,-0.821777344,-0.328613281,0.499511719,2.134146452,0.548780501,1.036585331,0.193847656,-0.422363281,-0.881835938,-27.56097603,0,-9.451219559,0.877441406,-0.242675781,0.418945313,21.95121956,4.207316875,-1.707317114,-0.983886719,-0.047851563,-0.173339844,2.01219511,-0.853658557,0.365853667,-0.39453125,-0.308105469,0.860839844,0.48780489,1.097561002,0.182926834,-0.903320313,-0.356933594,-0.252929688,-0.670731723,0.670731723,0.731707335,-0.512207031,0.204101563,0.836914063,-0.731707335,-1.097561002,1.341463447,-0.854980469,0.337402344,-0.414550781,0.304878056,-0.48780489,1.097561002,1
30000,-0.434082031,1.007324219,0.004882813,-6.219511986,4.573170662,-56.52439117,-0.968261719,-0.282714844,0.033203125,-2.195122004,-1.341463447,0.243902445,-0.818847656,-0.322265625,0.502441406,1.585365891,0.365853667,2.378048897,0.145507813,-0.37109375,-0.858886719,-37.56097412,-1.036585331,-16.70731735,0.749511719,-0.263183594,0.572753906,21.21951294,15.48780441,-8.170731544,-0.993652344,-0.05859375,-0.185546875,3.170731783,-0.914634168,1.219512224,-0.395996094,-0.3125,0.868652344,-0.365853667,1.036585331,0.365853667,-0.902832031,-0.358886719,-0.252929688,-0.853658557,0.426829278,0.670731723,-0.514160156,0.199707031,0.841796875,0.304878056,-0.243902445,-0.182926834,-0.852539063,0.331542969,-0.411621094,-0.060975611,-0.243902445,1.341463447,1
30050,-0.448730469,1.039550781,-0.002929688,-25.60975647,6.219511986,-81.28048706,-0.946289063,-0.270507813,0.045898438,-1.036585331,-0.548780501,-0.365853667,-0.822753906,-0.295410156,0.495605469,5.48780489,-1.585365891,2.804877996,0.162109375,-0.359863281,-0.896484375,-33.04878235,-10.30487823,-19.57317162,0.646484375,-0.412109375,0.842285156,45.85365677,-12.56097603,-21.70731735,-0.989746094,-0.033691406,-0.172363281,4.756097794,-3.353658438,1.707317114,-0.393066406,-0.311035156,0.862304688,0.670731723,1.036585331,0.975609779,-0.903320313,-0.359863281,-0.255371094,-0.365853667,0.792682946,0.304878056,-0.515136719,0.212890625,0.8359375,0.670731723,0.182926834,0.060975611,-0.854003906,0.338378906,-0.408203125,0.426829278,-0.365853667,1.219512224,0
30100,-0.497070313,1.028808594,-0.012695313,-41.52439117,9.573170662,-107.0121918,-0.955078125,-0.24609375,0.050292969,-2.682926893,-0.365853667,-0.548780501,-0.845703125,-0.294921875,0.486328125,5.914634228,-4.329268456,4.207316875,0.188476563,-0.242675781,-0.885253906,-26.89024353,-22.62195206,-9.39024353,0.656738281,-0.184570313,0.616210938,72.80487823,-33.10975647,-44.0853653,-0.981933594,-0.035644531,-0.170898438,1.524390221,-2.865853548,1.646341443,-0.3984375,-0.30859375,0.864257813,0.182926834,1.341463447,0.48780489,-0.906738281,-0.357421875,-0.253417969,-0.853658557,0.548780501,0.731707335,-0.520996094,0.21484375,0.8359375,-0.670731723,-0.060975611,0.121951222,-0.853027344,0.338867188,-0.413085938,-0.548780501,0,0.670731723,0
